4 35.300000
8 41.030000
12 79.003000
16 136.700300
20 212.570030
24 229.557003
28 266.855700
32 342.185570
36 426.818557
40 455.881856
44 524.888186
48 599.988819
52 701.598882
56 810.959888
60 935.895989
64 1060.589599
68 1198.058960
72 1339.505896
76 1508.350590
80 1714.235059
84 1913.023506
88 2088.402351
92 2250.840235
96 2462.084024
100 2631.308402
104 2869.430840
108 3071.643084
112 3341.964308
116 3539.096431
120 3762.809643
124 4011.580964
128 4297.958096
132 4582.195810
136 4875.319581
140 5152.531958
144 5613.153196
148 5806.715320
152 6275.671532
156 6420.767153
160 6754.876715
164 7138.187672
168 7478.318767
172 7786.131877
176 8354.813188
180 8610.481319
184 9420.048132
188 9519.304813
192 9957.530481
196 10441.153048
200 10953.215305
204 11561.321530
208 12243.332153
212 12434.033215
216 12895.503322
220 13447.850332
224 13991.285033
228 14369.228503
232 15441.022850
236 15649.202285
240 16166.120229
244 16890.612023
248 17564.661202
252 17971.966120
256 18584.296612
260 19618.929661
264 20055.292966
268 21148.029297
272 21517.802930
276 22141.480293
280 22835.148029
284 23884.614803
288 24122.461480
292 24809.946148
296 25717.994615
300 26409.799461
304 27255.779946
308 27930.477995
312 28621.047799
316 29461.404780
320 30197.240478
324 31209.224048
328 31907.122405
332 32803.912240
336 33546.091224
340 34636.709122
344 35328.970912
348 36120.897091
352 37035.389709
356 38030.338971
360 39054.333897
364 39894.333390
368 40913.533339
372 41936.053334
376 42961.805333
380 43865.980533
384 45109.998053
388 47410.299805
392 47177.929981
396 47918.892998
400 49296.089300
404 50280.908930
408 51437.190893
412 52490.919089
416 54067.291909
420 54783.429191
424 55820.242919
428 56984.124292
432 58574.012429
436 59216.801243
440 60553.380124
444 61566.738012
448 63051.273801
452 63943.927380
456 65213.892738
460 66636.289274
464 67821.028927
468 69574.502893
472 70774.550289
476 71897.355029
480 79010.535503
484 75567.253550
488 75930.025355
492 77286.602536
496 78257.760254
500 79772.976025
504 81436.997603
508 82421.299760
512 83711.529976
516 86220.652998
520 88480.365300
524 90932.936530
528 93247.493653
532 95855.849365
536 98369.184937
540 100495.018494
544 115821.201849
548 106796.220185
552 108204.022018
556 110410.302202
560 112970.330220
564 114936.933022
568 117448.593302
572 119943.359330
576 121966.635933
580 123476.863593
584 126230.186359
588 127575.218636
592 129287.821864
596 131602.282186
600 133370.628219
604 135706.262822
608 142282.526282
612 140350.152628
616 142489.915263
620 145490.791526
624 148070.979153
628 172084.197915
632 154643.719792
636 156224.271979
640 159869.627198
644 158643.762720
648 163606.076272
652 164678.607627
656 167054.860763
660 177478.086076
664 173741.508608
668 173630.250861
672 179288.125086
676 182081.212509
680 185205.821251
684 184358.382125
688 184212.238213
692 188323.823821
696 189509.682382
700 194250.968238
704 197391.196824
708 208708.919682
712 201060.891968
716 204288.689197
720 205024.468920
724 208758.946892
728 223740.894689
732 217314.889469
736 227529.888947
740 220539.888895
744 229250.188889
748 232722.318889
752 228412.031889
756 229460.203189
760 249701.620319
764 238914.662032
768 247118.366203
772 249076.636620
776 247957.863662
780 257490.186366
784 251416.118637
788 254996.011864
792 262449.301186
796 268871.430119
800 286404.943012
