4 37.000000
8 39.300000
12 80.330000
16 137.033000
20 213.103300
24 249.010330
28 221.001033
32 272.100103
36 336.910010
40 453.391001
44 506.439100
48 606.743910
52 722.374391
56 841.937439
60 940.093744
64 1115.809374
68 1206.480937
72 1369.448094
76 1549.044809
80 1693.504481
84 1860.050448
88 2041.905045
92 2216.390504
96 2429.339050
100 2643.533905
104 2871.353391
108 3109.535339
112 3365.753534
116 3541.675353
120 3789.167535
124 4067.016754
128 4282.901675
132 4609.090168
136 4867.409017
140 5177.240902
144 5540.824090
148 5805.982409
152 6250.198241
156 6453.019824
160 6737.501982
164 7143.650198
168 7520.265020
172 7812.926502
176 8358.292650
180 8613.229265
184 9417.522927
188 9565.052293
192 9963.805229
196 10465.880523
200 10925.988052
204 11541.498805
208 12205.549881
212 12429.454988
216 12862.445499
220 13424.144550
224 13904.114455
228 14355.011445
232 15375.101145
236 15513.610114
240 16039.761011
244 16822.076101
248 17339.907610
252 17857.490761
256 18429.149076
260 19375.614908
264 19903.161491
268 20578.216149
272 21197.421615
276 21997.142161
280 22445.914216
284 23410.591422
288 24107.859142
292 24883.085914
296 25544.108591
300 26427.210859
304 27108.821086
308 27892.982109
312 28652.298211
316 29452.929821
320 30289.592982
324 30939.259298
328 32014.725930
332 32785.372593
336 33567.437259
340 34715.343726
344 35390.534373
348 36218.853437
352 37038.585344
356 38378.258534
360 39140.425853
364 39943.042585
368 41139.604259
372 42061.160426
376 43126.316043
380 44033.531604
384 45291.353160
388 47701.135316
392 47164.313532
396 48007.331353
400 49290.633135
404 50268.363314
408 51553.836331
412 52505.283633
416 54079.528363
420 54813.052836
424 56002.605284
428 56996.460528
432 58676.346053
436 59343.634605
440 60729.763461
444 61853.476346
448 63004.947635
452 64122.194763
456 65336.019476
460 66621.301948
464 68128.930195
468 69732.293019
472 70537.629302
476 72019.562930
480 79234.556293
484 75714.355629
488 75860.735563
492 77352.873556
496 78513.387356
500 80019.538736
504 81573.353874
508 82855.335387
512 83960.933539
516 86435.393354
520 88659.839335
524 91127.883934
528 93614.488393
532 95928.548839
536 98321.754884
540 100593.375488
544 115875.537549
548 106796.353755
552 108186.035375
556 110313.903538
560 113113.690354
564 115572.069035
568 117506.406904
572 120170.540690
576 122258.954069
580 123994.595407
584 126817.059541
588 127870.905954
592 129879.690595
596 131987.569060
600 133704.156906
604 135585.215691
608 144293.021569
612 142494.902157
616 143878.190216
620 146515.219022
624 147978.421902
628 160744.742190
632 152537.374219
636 155394.937422
640 161525.893742
644 158684.689374
648 162744.168937
652 166186.016894
656 169601.501689
660 182386.050169
664 174155.805017
668 176624.980502
672 181704.098050
676 181930.609805
680 184144.960981
684 184524.396098
688 187582.239610
692 190803.623961
696 196548.562396
700 197916.056240
704 195528.405624
708 203897.740562
712 206451.274056
716 206539.127406
720 209466.612741
724 212991.761274
728 227444.576127
732 219175.957613
736 227309.295761
740 228793.329576
744 225421.332958
748 222750.733296
752 228462.173330
756 227587.317333
760 253773.131733
764 233102.013173
768 254827.901317
772 250976.490132
776 254939.149013
780 261099.514901
784 260258.851490
788 255892.285149
792 261782.128515
796 261819.712851
800 278726.871285
