4 36.500000
8 38.950000
12 78.695000
16 138.369500
20 213.536950
24 303.053695
28 410.305370
32 469.730537
36 370.873054
40 431.487305
44 504.348731
48 602.934873
52 726.193487
56 814.019349
60 973.401935
64 1075.540193
68 1220.854019
72 1353.485402
76 1528.948540
80 1703.894854
84 1888.189485
88 2060.418949
92 2221.541895
96 2438.154189
100 2638.215419
104 2842.921542
108 3094.592154
112 3377.959215
116 3538.995922
120 3804.299592
124 4072.329959
128 4289.832996
132 4594.783300
136 4880.378330
140 5202.837833
144 5584.483783
148 5809.448378
152 6270.044838
156 6494.104484
160 6753.710448
164 7175.471045
168 7516.247104
172 7843.324710
176 8355.332471
180 8642.433247
184 9412.243325
188 9537.624332
192 9979.662433
196 10542.566243
200 10939.056624
204 11574.905662
208 12343.990566
212 12477.099057
216 12907.509906
220 13425.750991
224 13899.475099
228 14446.447510
232 15396.444751
236 15576.844475
240 16095.384448
244 16884.338445
248 17360.833844
252 17840.783384
256 18482.978338
260 19418.797834
264 19902.979783
268 20630.897978
272 21152.389798
276 21923.938980
280 22469.393898
284 23395.839390
288 24160.083939
292 24921.608394
296 25560.660839
300 26438.666084
304 27013.866608
308 28007.986661
312 28597.698666
316 29561.769867
320 30284.876987
324 31051.087699
328 31991.708770
332 32825.770877
336 33843.577088
340 34785.557709
344 35553.755771
348 36271.275577
352 37125.927558
356 38144.992756
360 39183.299276
364 40019.029928
368 41124.402993
372 42067.140299
376 43120.914030
380 44143.191403
384 45067.619140
388 47407.461914
392 47164.846191
396 48141.784619
400 49401.278462
404 50349.127846
408 51613.512785
412 52772.851278
416 54016.785128
420 54952.778513
424 56182.377851
428 57311.537785
432 58911.553779
436 59491.155378
440 60674.215538
444 62024.221554
448 63324.222155
452 64281.322216
456 65268.232222
460 66963.923222
464 68120.892322
468 69830.789232
472 70797.778923
476 71996.377892
480 79793.037789
484 75887.003779
488 76265.300378
492 78299.230038
496 79373.123004
500 80422.812300
504 81939.881230
508 82601.288123
512 84381.628812
516 86704.162881
520 88529.916288
524 91144.591629
528 94153.059163
532 96272.605916
536 98678.660592
540 100726.866059
544 116094.886606
548 107095.688661
552 108212.768866
556 110785.376887
560 113281.237689
564 115308.823769
568 118074.382377
572 120390.938238
576 122024.193824
580 124164.819382
584 126837.681938
588 128370.568194
592 129826.356819
596 132228.535682
600 133937.053568
604 135977.905357
608 143845.790536
612 143063.679054
616 143959.467905
620 149753.946791
624 149976.794679
628 164842.279468
632 153658.827947
636 155398.582795
640 157161.058279
644 161158.705828
648 161911.970583
652 168271.197058
656 169479.219706
660 176896.421971
664 173037.942197
668 173803.594220
672 179934.459422
676 181134.445942
680 181466.644594
684 187804.664459
688 187338.866446
692 189494.386645
696 193887.338664
700 199479.433866
704 197191.243387
708 206950.624339
712 203858.762434
716 205379.776243
720 207211.077624
724 209657.007762
728 223581.200776
732 223505.920078
736 222793.792008
740 219055.279201
744 225090.927920
748 227007.392792
752 226043.139279
756 231431.613928
760 250688.361393
764 248671.736139
768 256906.673614
772 259658.967361
776 261745.996736
780 265833.499674
784 264485.649967
788 273875.064997
792 265632.106500
796 274906.410650
800 279257.541065
