4 5.700000
8 18.670000
12 39.967000
16 69.496700
20 107.849670
24 153.784967
28 208.878497
32 473.087850
36 362.808785
40 425.980878
44 472.698088
48 550.669809
52 646.666981
56 777.066698
60 891.506670
64 1023.250667
68 1112.425067
72 1259.442507
76 1424.044251
80 1582.904425
84 1756.790443
88 1918.679044
92 2059.767904
96 2251.176790
100 2441.517679
104 2636.751768
108 2894.075177
112 3115.207518
116 3301.420752
120 3488.542075
124 3734.554208
128 3992.455421
132 4236.645542
136 4502.664554
140 4781.066455
144 5177.406646
148 5376.340665
152 5640.534066
156 6032.653407
160 6230.065341
164 6599.306534
168 6920.730653
172 7211.173065
176 7753.017307
180 7998.601731
184 8727.760173
188 8814.576017
192 9234.857602
196 9670.185760
200 10063.018576
204 10717.301858
208 11351.830186
212 11532.883019
216 12003.588302
220 12420.158830
224 12968.115883
228 13324.611588
232 14198.561159
236 14449.856116
240 14897.085612
244 15625.708561
248 16108.070856
252 16434.107086
256 17096.010709
260 18017.901071
264 18446.790107
268 19104.279011
272 19594.827901
276 20454.282790
280 20962.328279
284 21687.132828
288 22354.613283
292 23056.561328
296 23749.256133
300 24511.225613
304 25152.422561
308 25826.842256
312 26493.184226
316 27280.218423
320 28132.221842
324 28671.822184
328 29689.682218
332 30440.368222
336 31092.936822
340 32115.393682
344 32843.139368
348 33556.013937
352 34389.201394
356 35291.820139
360 36284.182014
364 36945.518201
368 38010.951820
372 39128.395182
376 39940.539518
380 40746.553952
384 41715.055395
388 43881.005540
392 43765.700554
396 44429.370055
400 45620.037006
404 46669.403701
408 47687.440370
412 48511.444037
416 49657.044404
420 50758.904440
424 51975.990444
428 52833.899044
432 54365.989904
436 54935.098990
440 56109.009899
444 57059.700990
448 58221.570099
452 59377.857010
456 60536.185701
460 61500.218570
464 62903.121857
468 63992.612186
472 65136.161219
476 66450.216122
480 73327.021612
484 69746.102161
488 70173.210216
492 71449.421022
496 72643.842102
500 73935.984210
504 75406.898421
508 76325.489842
512 77616.548984
516 79875.754898
520 82005.175490
524 84192.917549
528 86727.991755
532 88923.499175
536 91262.049918
540 93137.804992
544 108535.280499
548 99396.128050
552 100704.212805
556 102535.721280
560 104848.372128
564 107416.537213
568 109631.353721
572 111731.735372
576 113517.073537
580 115395.607354
584 117323.260735
588 118930.626074
592 120848.662607
596 122893.866261
600 124017.386626
604 126124.038663
608 133951.303866
612 130911.330387
616 132320.033039
620 136041.103304
624 137718.910330
628 149823.391033
632 142049.739103
636 145251.973910
640 146582.497391
644 149894.949739
648 152562.394974
652 152392.439497
656 156210.843950
660 168374.184395
664 158412.118439
668 159709.011844
672 167521.401184
676 169448.640118
680 169337.864012
684 170855.886401
688 173101.388640
692 180164.638864
696 175126.263886
700 178964.026389
704 183434.002639
708 192801.000264
712 188490.300026
716 192106.230003
720 191907.823000
724 200232.182300
728 208225.918230
732 198741.891823
736 207971.589182
740 202004.758918
744 210868.175892
748 215919.417589
752 212791.641759
756 211215.064176
760 230427.406418
764 222713.940642
768 229725.794064
772 229125.379406
776 234382.337941
780 246269.233794
784 236874.623379
788 247517.162338
792 250947.016234
796 254258.401623
800 263279.940162
