4 8.900000
8 33.590000
12 72.559000
16 127.455900
20 204.545590
24 278.554559
28 378.955456
32 439.695546
36 344.769555
40 407.676955
44 493.167696
48 555.516770
52 650.251677
56 750.725168
60 883.472517
64 994.147252
68 1132.814725
72 1286.981473
76 1406.498147
80 1577.749815
84 1733.674981
88 1884.767498
92 2045.976750
96 2236.797675
100 2432.879767
104 2636.987977
108 2830.798798
112 3110.879880
116 3270.287988
120 3495.228799
124 3714.222880
128 3977.322288
132 4240.032229
136 4524.703223
140 4804.470322
144 5178.247032
148 5405.824703
152 5625.082470
156 6102.708247
160 6286.270825
164 6605.027082
168 6907.802708
172 7214.780271
176 7742.378027
180 7945.737803
184 8717.273780
188 8841.927378
192 9274.492738
196 9739.949274
200 10198.094927
204 10734.209493
208 11300.120949
212 11595.812095
216 11981.981209
220 12423.698121
224 12942.869812
228 13350.286981
232 14208.928698
236 14495.092870
240 14913.009287
244 15619.700929
248 16110.570093
252 16420.857009
256 17132.185701
260 18060.118570
264 18534.511857
268 19110.151186
272 19672.015119
276 20306.301512
280 20930.630151
284 21685.463015
288 22434.046302
292 23070.404630
296 23758.540463
300 24499.754046
304 25049.775405
308 26044.677540
312 26501.167754
316 27297.316775
320 28250.531678
324 28740.853168
328 29725.985317
332 30444.198532
336 31148.919853
340 32204.791985
344 32883.379199
348 33606.437920
352 34421.343792
356 35358.634379
360 36252.963438
364 37057.296344
368 38068.029634
372 38943.002963
376 39978.700296
380 40754.470030
384 41887.747003
388 43853.574700
392 43772.957470
396 44563.295747
400 45538.529575
404 46608.552957
408 47673.255296
412 48462.125530
416 49694.012553
420 50791.201255
424 51901.220126
428 52704.022013
432 54310.002201
436 54914.900220
440 56014.490022
444 57062.849002
448 58171.684900
452 59325.568490
456 60371.456849
460 61497.545685
464 62647.554568
468 64124.455457
472 65409.445546
476 66334.044555
480 73998.104455
484 69662.510446
488 70079.051045
492 71588.305104
496 72665.530510
500 73806.053051
504 75277.905305
508 76285.590531
512 77795.359053
516 79957.135905
520 82005.913591
524 84317.991359
528 86869.399136
532 88834.339914
536 91283.533991
540 93105.853399
544 108422.985340
548 99409.098534
552 100426.109853
556 102688.110985
560 104943.611099
564 107443.761110
568 109604.676111
572 111716.667611
576 113652.066761
580 115632.106676
584 117699.710668
588 119007.071067
592 120861.007107
596 123029.400711
600 124311.540071
604 126098.154007
608 133773.715401
612 130555.271540
616 133157.427154
620 135703.742715
624 137547.974272
628 154318.197427
632 143389.819743
636 144312.181974
640 147205.718197
644 148836.271820
648 151149.027182
652 155115.902718
656 157478.990272
660 169436.199027
664 162750.119903
668 164758.611990
672 168706.461199
676 167638.746120
680 169753.274612
684 170442.527461
688 170839.852746
692 177586.085275
696 176229.708527
700 180106.570853
704 182133.057085
708 193738.605709
712 189267.360571
716 187971.836057
720 194195.183606
724 192968.118361
728 212687.811836
732 202520.181184
736 210867.218118
740 196700.721812
744 207266.872181
748 212684.387218
752 212149.638722
756 219446.863872
760 235472.186387
764 225554.418639
768 230494.841864
772 239379.984186
776 243475.398419
780 253311.739842
784 250102.873984
788 246388.187398
792 245785.618740
796 239861.461874
800 257396.446187
